text,text_modified,label,group_label,group_label_id,original_text
"<< 15d-PGJ2 >> did not block nuclear translocation or DNA-binding activity of the transcription factor NFkappaB, but it did inhibit the activity of an [[ NFkappaB ]] reporter construct, suggesting that the mechanism of suppression of microglial iNOS by 15d-PGJ2 may involve interference with NFkappaB transcriptional activity in the nucleus.","[ENTITY_A] did not block nuclear translocation or DNA-binding activity of the transcription factor NFkappaB, but it did inhibit the activity of an [ENTITY_B] reporter construct, suggesting that the mechanism of suppression of microglial iNOS by 15d-PGJ2 may involve interference with NFkappaB transcriptional activity in the nucleus.",INHIBITOR,CPR:4,1,"15d-PGJ2 did not block nuclear translocation or DNA-binding activity of the transcription factor NFkappaB, but it did inhibit the activity of an NFkappaB reporter construct, suggesting that the mechanism of suppression of microglial iNOS by 15d-PGJ2 may involve interference with NFkappaB transcriptional activity in the nucleus."
"In vitro studies, however, revealed that << EO >> inhibits [[ fibrin ]] clot formation because of the Ca2+-chelating ability of its constituent ethanolamine, although oleate or benzyl alcohol exhibited procoagulant activity in FPA formation in vitro.","In vitro studies, however, revealed that [ENTITY_A] inhibits [ENTITY_B] clot formation because of the Ca2+-chelating ability of its constituent ethanolamine, although oleate or benzyl alcohol exhibited procoagulant activity in FPA formation in vitro.",INHIBITOR,CPR:4,1,"In vitro studies, however, revealed that EO inhibits fibrin clot formation because of the Ca2+-chelating ability of its constituent ethanolamine, although oleate or benzyl alcohol exhibited procoagulant activity in FPA formation in vitro."
"The activation may be accelerated by an acute inflammatory process provoked by << oleate >>, which is supported by such clinical manifestations as mild fever, retrosternal pain leukocytosis and an increase in plasma [[ fibrinogen ]] level which was observed in all during the period.","The activation may be accelerated by an acute inflammatory process provoked by [ENTITY_A], which is supported by such clinical manifestations as mild fever, retrosternal pain leukocytosis and an increase in plasma [ENTITY_B] level which was observed in all during the period.",INDIRECT-UPREGULATOR,CPR:3,0,"The activation may be accelerated by an acute inflammatory process provoked by oleate, which is supported by such clinical manifestations as mild fever, retrosternal pain leukocytosis and an increase in plasma fibrinogen level which was observed in all during the period."
OBJECTIVE: Celecoxib and << rofecoxib >> are two relatively new nonsteroidal anti-inflammatory drugs (NSAIDs) that selectively inhibit the [[ cyclo-oxygenase-2 ]] (COX-2) isoenzyme at therapeutic concentrations.,OBJECTIVE: Celecoxib and [ENTITY_A] are two relatively new nonsteroidal anti-inflammatory drugs (NSAIDs) that selectively inhibit the [ENTITY_B] (COX-2) isoenzyme at therapeutic concentrations.,INHIBITOR,CPR:4,1,OBJECTIVE: Celecoxib and rofecoxib are two relatively new nonsteroidal anti-inflammatory drugs (NSAIDs) that selectively inhibit the cyclo-oxygenase-2 (COX-2) isoenzyme at therapeutic concentrations.
This study was conducted in order to understand the association between acute renal failure and the two << COX-2 >> inhibitors [[ celecoxib ]] and rofecoxib.,This study was conducted in order to understand the association between acute renal failure and the two [ENTITY_A] inhibitors [ENTITY_B] and rofecoxib.,INHIBITOR,CPR:4,1,This study was conducted in order to understand the association between acute renal failure and the two COX-2 inhibitors celecoxib and rofecoxib.
"<< (+)-Tamsulosin >>, (-)-tamsulosin, SL 89,0591, Rec 15/2739, SNAP 1069 and RS 17053 appeared to act as competitive antagonists of noradrenaline-mediated contractions of rat aorta yielding pA2 affinity estimates which were similar to binding affinities at cloned [[ human alpha 1D adrenoceptors ]].","[ENTITY_A], (-)-tamsulosin, SL 89,0591, Rec 15/2739, SNAP 1069 and RS 17053 appeared to act as competitive antagonists of noradrenaline-mediated contractions of rat aorta yielding pA2 affinity estimates which were similar to binding affinities at cloned [ENTITY_B].",ANTAGONIST,CPR:6,3,"(+)-Tamsulosin, (-)-tamsulosin, SL 89,0591, Rec 15/2739, SNAP 1069 and RS 17053 appeared to act as competitive antagonists of noradrenaline-mediated contractions of rat aorta yielding pA2 affinity estimates which were similar to binding affinities at cloned human alpha 1D adrenoceptors."
"The potency of the antipsychotic drug, << risperidone >>, to antagonize alpha 1A-adrenoceptor-mediated contraction in rat vas deferens and vasoconstriction in rat perfused kidney, and [[ alpha 1B-adrenoceptor ]]-mediated contractions in spleen from guinea-pig and mouse was evaluated and compared to that of alpha 1-adrenoceptor subtype-discriminating antagonists.","The potency of the antipsychotic drug, [ENTITY_A], to antagonize alpha 1A-adrenoceptor-mediated contraction in rat vas deferens and vasoconstriction in rat perfused kidney, and [ENTITY_B]-mediated contractions in spleen from guinea-pig and mouse was evaluated and compared to that of alpha 1-adrenoceptor subtype-discriminating antagonists.",ANTAGONIST,CPR:6,3,"The potency of the antipsychotic drug, risperidone, to antagonize alpha 1A-adrenoceptor-mediated contraction in rat vas deferens and vasoconstriction in rat perfused kidney, and alpha 1B-adrenoceptor-mediated contractions in spleen from guinea-pig and mouse was evaluated and compared to that of alpha 1-adrenoceptor subtype-discriminating antagonists."
"In this article, the action of << dasatinib >> (BMS-354825) is contrasted with that of imatinib, a [[ kinase ]] inhibitor that is currently being used to treat chronic myelogenous leukemia and other disorders.","In this article, the action of [ENTITY_A] (BMS-354825) is contrasted with that of imatinib, a [ENTITY_B] inhibitor that is currently being used to treat chronic myelogenous leukemia and other disorders.",INHIBITOR,CPR:4,1,"In this article, the action of dasatinib (BMS-354825) is contrasted with that of imatinib, a kinase inhibitor that is currently being used to treat chronic myelogenous leukemia and other disorders."
The work of Chen and colleagues shows that << dasatinib >> is a particularly potent inhibitor of [[ PDGFR ]] and that the compound also targets Src kinase.,The work of Chen and colleagues shows that [ENTITY_A] is a particularly potent inhibitor of [ENTITY_B] and that the compound also targets Src kinase.,INHIBITOR,CPR:4,1,The work of Chen and colleagues shows that dasatinib is a particularly potent inhibitor of PDGFR and that the compound also targets Src kinase.
"From these data, it is inferred that both the << SERT >> and NET contribute to the active clearance of exogenously applied [[ 5-HT ]] in the dentate gyrus.","From these data, it is inferred that both the [ENTITY_A] and NET contribute to the active clearance of exogenously applied [ENTITY_B] in the dentate gyrus.",SUBSTRATE,CPR:9,4,"From these data, it is inferred that both the SERT and NET contribute to the active clearance of exogenously applied 5-HT in the dentate gyrus."
"In another experiment, << cyanopindolol >>, an antagonist of the [[ serotonin terminal autoreceptor ]], also prolonged the clearance of 5-HT from the CA3 region.","In another experiment, [ENTITY_A], an antagonist of the [ENTITY_B], also prolonged the clearance of 5-HT from the CA3 region.",ANTAGONIST,CPR:6,3,"In another experiment, cyanopindolol, an antagonist of the serotonin terminal autoreceptor, also prolonged the clearance of 5-HT from the CA3 region."
These and other data have generated a working hypothesis that activation of the terminal serotonin autoreceptor enhances the kinetics of << 5-HT >> uptake through an effect on the [[ serotonin transporter ]].,These and other data have generated a working hypothesis that activation of the terminal serotonin autoreceptor enhances the kinetics of [ENTITY_A] uptake through an effect on the [ENTITY_B].,SUBSTRATE,CPR:9,4,These and other data have generated a working hypothesis that activation of the terminal serotonin autoreceptor enhances the kinetics of 5-HT uptake through an effect on the serotonin transporter.
"The anti-amnesic effect of minaprine on the cycloheximide-induced memory impairment was also antagonized by a serotonin (5-HT) releaser, p-chloroamphetamine, and by a 5-HT precursor, 5-hydroxytryptophan, whereas a << 5-HT1A >>-selective agonist, [[ 8-hydroxy-2-(di-n-propylamino)tetralin ]], was inactive.","The anti-amnesic effect of minaprine on the cycloheximide-induced memory impairment was also antagonized by a serotonin (5-HT) releaser, p-chloroamphetamine, and by a 5-HT precursor, 5-hydroxytryptophan, whereas a [ENTITY_A]-selective agonist, [ENTITY_B], was inactive.",AGONIST,CPR:5,2,"The anti-amnesic effect of minaprine on the cycloheximide-induced memory impairment was also antagonized by a serotonin (5-HT) releaser, p-chloroamphetamine, and by a 5-HT precursor, 5-hydroxytryptophan, whereas a 5-HT1A-selective agonist, 8-hydroxy-2-(di-n-propylamino)tetralin, was inactive."
"The memory-improving effect of minaprine on cycloheximide-induced amnesia was potentiated by a selective << 5-HT2 >> antagonist, [[ ritanserin ]].","The memory-improving effect of minaprine on cycloheximide-induced amnesia was potentiated by a selective [ENTITY_A] antagonist, [ENTITY_B].",ANTAGONIST,CPR:6,3,"The memory-improving effect of minaprine on cycloheximide-induced amnesia was potentiated by a selective 5-HT2 antagonist, ritanserin."
"Even though the activities of << MAT >> and GNMT were elevated, the concentration of liver S-adenosylmethionine was decreased (24%, p<0.001) and [[ S-adenosylhomocysteine ]] increased (113%, p<0.001) in the dwarf mice.","Even though the activities of [ENTITY_A] and GNMT were elevated, the concentration of liver S-adenosylmethionine was decreased (24%, p<0.001) and [ENTITY_B] increased (113%, p<0.001) in the dwarf mice.",PRODUCT-OF,CPR:9,4,"Even though the activities of MAT and GNMT were elevated, the concentration of liver S-adenosylmethionine was decreased (24%, p<0.001) and S-adenosylhomocysteine increased (113%, p<0.001) in the dwarf mice."
Activation of << alpha 2B-adrenoceptors >> mediates the cardiovascular effects of [[ etomidate ]].,Activation of [ENTITY_A] mediates the cardiovascular effects of [ENTITY_B].,ACTIVATOR,CPR:3,0,Activation of alpha 2B-adrenoceptors mediates the cardiovascular effects of etomidate.
BACKGROUND: The intravenous anesthetic etomidate exhibits structural similarities to specific << alpha2-adrenoceptor >> agonists of the type such as [[ dexmedetomidine ]].,BACKGROUND: The intravenous anesthetic etomidate exhibits structural similarities to specific [ENTITY_A] agonists of the type such as [ENTITY_B].,AGONIST,CPR:5,2,BACKGROUND: The intravenous anesthetic etomidate exhibits structural similarities to specific alpha2-adrenoceptor agonists of the type such as dexmedetomidine.
"METHODS: Sedative and cardiovascular responses to etomidate and the alpha2-agonist, << dexmedetomidine >>, were determined in mice deficient in [[ alpha2-receptor ]] subtypes.","METHODS: Sedative and cardiovascular responses to etomidate and the alpha2-agonist, [ENTITY_A], were determined in mice deficient in [ENTITY_B] subtypes.",AGONIST,CPR:5,2,"METHODS: Sedative and cardiovascular responses to etomidate and the alpha2-agonist, dexmedetomidine, were determined in mice deficient in alpha2-receptor subtypes."
Inhibition of binding of the << alpha2-receptor >> antagonist [[ [3H]RX821002 ]] to recombinant alpha2-receptors by etomidate was tested in human embryonic kidney (HEK293) cells in vitro.,Inhibition of binding of the [ENTITY_A] antagonist [ENTITY_B] to recombinant alpha2-receptors by etomidate was tested in human embryonic kidney (HEK293) cells in vitro.,ANTAGONIST,CPR:6,3,Inhibition of binding of the alpha2-receptor antagonist [3H]RX821002 to recombinant alpha2-receptors by etomidate was tested in human embryonic kidney (HEK293) cells in vitro.
"In membranes from HEK293 cells transfected with << alpha2-receptors >>, etomidate inhibited binding of the alpha2-antagonist, [[ [3H]RX821002 ]], with higher potency from alpha2B- and alpha2C-receptors than from alpha2A-receptors (Ki alpha2A 208 microm, alpha2B 26 microm, alpha2C 56 microm).","In membranes from HEK293 cells transfected with [ENTITY_A], etomidate inhibited binding of the alpha2-antagonist, [ENTITY_B], with higher potency from alpha2B- and alpha2C-receptors than from alpha2A-receptors (Ki alpha2A 208 microm, alpha2B 26 microm, alpha2C 56 microm).",ANTAGONIST,CPR:6,3,"In membranes from HEK293 cells transfected with alpha2-receptors, etomidate inhibited binding of the alpha2-antagonist, [3H]RX821002, with higher potency from alpha2B- and alpha2C-receptors than from alpha2A-receptors (Ki alpha2A 208 microm, alpha2B 26 microm, alpha2C 56 microm)."
"In alpha2B-receptor-expressing HEK293 cells, << etomidate >> rapidly increased phosphorylation of the [[ extracellular signal-related kinases ]] ERK1/2.","In alpha2B-receptor-expressing HEK293 cells, [ENTITY_A] rapidly increased phosphorylation of the [ENTITY_B] ERK1/2.",ACTIVATOR,CPR:3,0,"In alpha2B-receptor-expressing HEK293 cells, etomidate rapidly increased phosphorylation of the extracellular signal-related kinases ERK1/2."
"CONCLUSIONS: These results indicate that << etomidate >> acts as an agonist at [[ alpha2-adrenoceptors ]], which appears in vivo primarily as an alpha2B-receptor-mediated increase in blood pressure.","CONCLUSIONS: These results indicate that [ENTITY_A] acts as an agonist at [ENTITY_B], which appears in vivo primarily as an alpha2B-receptor-mediated increase in blood pressure.",AGONIST,CPR:5,2,"CONCLUSIONS: These results indicate that etomidate acts as an agonist at alpha2-adrenoceptors, which appears in vivo primarily as an alpha2B-receptor-mediated increase in blood pressure."
