text_modified,group_label_id,fake_example
"(+/-)-Citalopram, an orally active [ENTITY_A] (+/-)-tamsulosin (TAAM) derivative, exhibits a unique profile of [ENTITY_B] agonist actions at serotonergic nerve terminals.agonist actions at [ENTITY_A] -mediated firing of serotonin neurons are described here.agonist actions at serotonin-mediated synaptic currents are described by WAY100635, a partial serotonin reuptake inhibitor (S-109516) and by rimonabant, a highly",2,1
"The role of the [ENTITY_A] subtype in the pharmacology of [ENTITY_B], a [ENTITY_B] -specific agonist.agonism, a [ENTITY_B] agonist with high affinity for [ENTITY_B] overratio antagonists.-mediated regulation of beta-adrenoceptor function: a new pharmacological profile of clozapine.agonists have a marked partial agonist action on the beta(3)-adrenoceptor subtype, andagonists have a mixed agonist- and antagonist",2,1
The role of [ENTITY_A] as an agonist of [ENTITY_B] in the regulation of body temperature.agonists: novel [ENTITY_B] agonists with high affinity to [ENTITY_B] and high affinity to [ENTITY_B].agonists: [ENTITY_B] agonists with high affinity to [ENTITY_B]  and low affinity to arachidonic acid.agonists: [ENTITY_B] agonists with low affinity to arachidonic acid.agonists: [ENTITY_B] agonists with low affinity to arachidonic acid and high affinity to beta-adrenoceptor antagonists (,2,1
"The role of [ENTITY_A] in the regulation of hippocampal CA3 network activity: involvement of [ENTITY_A].agonists, such as [ENTITY_B], are widely used in the treatment of migraine with and without accompanying sleep disorders.agonists, such as [ENTITY_B], are highly specific for their target receptors, the [ENTITY_B] and are generally inactive in other species.agonists and [ENTITY_B] agonists act as agonists or antagonists at [ENTITY_B] and have dual roles in modulating network activity; bothand m-",2,1
"A novel [ENTITY_A] -sensitive [ENTITY_A] agonist, [ENTITY_B] (1-(2-methoxyphenyl)-5-[2-(2-chloro-4-(2H-1,2,3-triazol-2-yl)benzyl)benzimidazo[2,1-b]thiazole), induces [ENTITY_B] -mediated antinociception through selective [ENTITY_B] activation of serotonin receptors.agonist/agonist properties of [ENTITY_B] : synthesis, pharmacology",2,1
"A single-molecule, dual-specificity, [ENTITY_A] agonist, MT2135, is a partial agonist at both [ENTITY_B] and [ENTITY_B] sites in guinea-pig trigeminal ganglion cells.(2-hydroxy-3-methyl-1-[4-(2-methyl-1-piperazinyl)benzyl]benzamide) is a novel [ENTITY_B] agonist with proven efficacy in the treatment of migraine with or without preceding history of",2,1
"The effects of [ENTITY_A], a selective [ENTITY_B] agonist, on motor performance in mice., a new [ENTITY_B] agonist, has been identified as a selective [ENTITY_B] and a partial agonist of [ENTITY_B].and [ENTITY_B]  are two novel [ENTITY_B] agonists with potent [ENTITY_B] agonist and partial agonist properties, respectively, and both are highly selective agonists of the [ENTITY_B].and to be a partial agonist of [ENTITY_B],(1), is a novel [ENTITY_B] agonist with high affinity to the [ENTITY_B]",2,1
"Sensitivity and affinity of [ENTITY_A] for [ENTITY_A], a [ENTITY_B] -specific agonist, to [ENTITY_A] receptors on guinea-pig airways.and its ester, [ENTITY_B], are potent [ENTITY_B] agonists that induce euglycemic hyperalimentation and improve asthma.-mediated enhancement of the beta2 subtype of muscarinic receptor-mediated contraction in guinea-pig isolated airways was studied using a microdialysis system, and the effect of",2,1
"The effect of [ENTITY_A] on motor coordination in the rat: a comparison of [ENTITY_B] - and [ENTITY_A] -selective agonists.agonists, such as [ENTITY_B] and its selective [ENTITY_A] subtype, are highly potent [ENTITY_B] agonists that act at two distinct receptors, [ENTITY_B] and [ENTITY_B], and have distinct pharmacological properties.agonists, such as [ENTITY_B] and its selectivesubtype, are highly potent [ENTITY_B] agonists that act at two distinct receptors, [ENTITY_B] and [ENTITY_B], and have distinct pharmacological properties.",2,1
"The effect of [ENTITY_A] on hippocampal CA3 network activity was examined with an electrophysiological recording in mice.agonists exhibit partial agonist actions at [ENTITY_B] and full antagonist actions at [ENTITY_B], which are located in a subregion of the CA3 region.agonist [ENTITY_B] acts as a full agonist at TRPV1 and a partial agonist at mGlu2.agonists exhibit partial agonist actions at TRPV1 and full antagonist actions",2,1
"A novel, selective [ENTITY_A] antagonist, AZ1221689, attenuates the antitussive actions and increases the duration of the response to the [ENTITY_A] receptor antagonist, [ENTITY_B].(+/-)-tamsulosin (a selective beta 3-adrenoceptor antagonist) did not affect either the duration or potency of the [ENTITY_B] antagonist effect.(+/-)-tamsulosin (a selective beta 2-adrenoceptor antagonist) did",2,1
A new compound with dual agonistic activity at the [ENTITY_B] and [ENTITY_B] receptors: identification of a novel compound with dual agonistic activity at the [ENTITY_B] and [ENTITY_B] receptors.agonistic agonists.agonist-like compounds containing a [ENTITY_A] :agonist core structure.agonists with additional actions at the [ENTITY_B]  and [ENTITY_B]  receptors.agonists with dual agonistic actions at the rivulet and vertebrobasilar nerves.agonists with dual agon,2,1
"(1-methoxypyridazin-3(2H)-one), an orally active [ENTITY_A] agonist with moderate sedative and cardiac antagonistic activities, is an inhibitor of [ENTITY_B] and [ENTITY_B] mediated relaxation., a potent [ENTITY_B] agonist with moderate anticholinergic activity, is a novel compound found to have dual inhibitory actions on [ENTITY_B] and alpha 2-adrenergic receptors.and [ENTITY_A]  are potent and selective alpha 2-agonists that are highly selective alpha",2,1
"Sulfonamide-induced neurotoxicity is blocked by [ENTITY_A] and by a specific [ENTITY_A] agonist.agonists ( [ENTITY_B], clozapine, and zacopride) are highly specific for the [ENTITY_B] override-releasing group of [ENTITY_B] receptor ligands and are the first medications approved by the US Food and Drug Administration for this indication., a novel class I histamine receptor antagonist, is indicated for treating migraine with and without aura.agonists, such",2,1
"A novel [ENTITY_A] agonist, AZD0560, inhibits [ENTITY_B] -induced motor incoordination in rats.(R-PIA) and oxymetazoline (R-PIA) are potent [ENTITY_A] agonists and have demonstrated efficacy in the management of migraine with and without preceding aura.agonists, such as [ENTITY_A] (R-PIA) and oxymetazoline (R-PIA), are highly potent [ENTITY_B] agonists and have demonstrated efficacy in the management of migraine with",2,1
"A novel [ENTITY_A] -selective agonist, [ENTITY_B], induces [ENTITY_B] -mediated anxiolysis through a serotonin 5-HT1B receptor mechanism.RATIONALE: The 5-HT(1B) receptors are widely expressed in the brain, and their agonists have been associated with anxiolytic- and depressive-like effects.,, and 5-methoxy-2-(di-n-propylamino) tetralin (MH(4",2,1
"A novel [ENTITY_A] agonist, [ENTITY_B] (2-hydroxy-4-(2-methoxyphenyl)benzyl)-N-methylbenzylidene)ethanone (4), is an orally active [ENTITY_B] agonist with moderate affinity for [ENTITY_B] and moderate affinity for [ENTITY_B], but with low affinity for alpha2-adrenoceptor (alpha2-AR).(2,3-dimethoxyphenyl)-N-methylbenzylidene",2,1
"(+/-)-Caffeine and (+/-)-N-desmethylcaffeine antagonize [ENTITY_B] -induced increases in body temperature.annihilator of the [ENTITY_A].agonist [ENTITY_B] (+/-)-N-desmethylcaffeine (DMC), an alpha 2 antagonist, and (+/-)-N-desmethylcaffeine (DMC), an alpha 3 antagonist, antagonize the [ENTITY_B] -induced increases in body temperature.agonist [ENTITY_B] (",2,1
"Sulfonamidases are highly specific, endogenous sulfonylureas.agonistic activity is dependent on the presence of a functional [ENTITY_A] agonist moiety.agonists are selective agonists of [ENTITY_B] and MT1-MT2 receptors and MT3-M4 receptors, whereas [ENTITY_A] and MT1-MAM 3 receptors are not.agonists are partial agonists at [ENTITY_B] and MT3-M4 receptors and MT1-MAM 3 receptors",2,1
"The effect of a novel [ENTITY_B] receptor antagonist, [ENTITY_B], on hippocampal CA3 network activity in rats.RATIONALE: the [ENTITY_A] receptor is a ligand-gated cationic channel found in the mammalian brain that is activated by a number of endogenous agonists and antagonists.(Bzf) has been identified by structural homology and pharmacological characterization to be the endogenous ligand for [ENTITY_B], a [ENTITY_B] -selective agonist.-like",2,1
"A highly selective [ENTITY_A] antagonist, [ENTITY_B] ((+/-)-BRL 35004), exhibits marked antitussive activity against the acute effects of [ENTITY_B] even at low to mid nanomolar concentrations.agonists, which act as agonists at [ENTITY_B] and [ENTITY_B], are highly potent and specific antitussive agents.agonists, such as [ENTITY_B], have low affinities for [ENTITY_B], and thus are less potent and selective antagonists.antagonists, such as [ENTITY_B], have",2,1
"(S)-N-[2-(1-pyridyl)ethyl]ethylenediamine (8), a novel [ENTITY_A] receptor agonist and [ENTITY_A] agonist, possesses marked anti-cholinergic and anti-cholinesterial activity.(DEX, a selective [ENTITY_B] agonist) and [ENTITY_B] (BELVIQ, a mixed agonist of the [ENTITY_B]  and [ENTITY_B] receptors) have comparable anti-cholinergic and anticholinesterial activity.",2,1
"A novel [ENTITY_A] (CNT) analogue as a selective agonist of [ENTITY_B] and [ENTITY_B] responses at [ENTITY_B] sites., a [ENTITY_B] agonist/agonists; [ENTITY_B], a [ENTITY_B] agonist/agonists.agonist; DPNX, a [ENTITY_B] agonist/agonists.agonist, DPNX-PPT.agonist, DPNX-PTA.(DPNX-PPT), a 5-HT2 antagonist, 5-HT2 antagonist,",2,1
"A novel [ENTITY_A] -specific agonist, [ENTITY_B], activates [ENTITY_B] -mediated relaxation in guinea-pig trachea.agonists have been used in asthma treatment for decades.and beta2AR agonists are widely used in asthma treatment and are the first choices of first-line therapy., a novel [ENTITY_B] agonist, possesses dual actions as an agonist and antagonist at beta2AR., a selective beta2AR agonist, possesses both agonist",2,1
"A novel [ENTITY_A] -selective agonist, [ENTITY_B] (1-[[2-[1-(2-chloro-4-nitrobenzoyl)benzoyl]ethyl]-2-(2H-1,2,3-triazol-4-yl)ethyl]propionamide), induces relaxation of canine basilar artery.agonists, such as [ENTITY_B], may act on a subset of [ENTITY_B] and may be useful in treating migraine with or without preceding",2,1
"A novel [ENTITY_A] antagonist, [ENTITY_B], induces [ENTITY_B] agonism through a 5-HT3 receptor-mediated increase in 5-hydroxytryptophan levels in rat basilar artery.(B-HTN) : a novel 5-HT3 antagonist with dual 5-HT1 antagonist/5-HT2 antagonist actions.(B-5-HT3A) : an 5-HT3 antagonist with dual 5-HT1 antagonist/5-HT",2,1
"Sensitization of [ENTITY_A] by the [ENTITY_A] agonists [ENTITY_B] and [ENTITY_B] and agonist actions at [ENTITY_B] receptors on guinea-pig airways.(R-M-12), a novel [ENTITY_A] receptor antagonist, induces a relaxation of isolated guinea-pig airways via stimulation of [ENTITY_B] and [ENTITY_B] receptors.(R-M-12), a new [ENTITY_B] receptor antagonist, induces a relaxation of guinea-pig airways via stimulation",2,1
"Sustained release of [ENTITY_A] by [ENTITY_A] (Bipriflo), a [ENTITY_B] agonist, from liposomal amphotericin B: a novel therapeutic strategy for the treatment of visceral leishmaniasis., a [ENTITY_B] agonist, and its ester, biprosuvastatin (Bipriflo), are highly potent, highly selective [ENTITY_B] agonists that are widely used in the treatment of cardiovascular diseases., a selective [ENTITY_B] agonist, is an",2,1
"(+/-)-CGP12177 (a selective [ENTITY_A] agonist) attenuates hypothermia induced by the [ENTITY_A] agonist [ENTITY_B] (R-M181, R-CP 801) in rats.annoylates [ENTITY_B] and [ENTITY_B].(R-M182, R-CP 810) is a selective [ENTITY_B] agonist and a partial [ENTITY_B] agonist.agonists: (+/-)-CGP12177 (R, R-CGP 12177) and",2,1
"(1)H-NMR and (13)C-HMBC experiments in combination with (1)H-(13)C-HMBC and (1)H-(1)H CMR data to elucidate the structural basis for the selective agonist and antagonist actions of the natural product [ENTITY_A] on [ENTITY_B] -mediated relaxation., a [ENTITY_B], are mixed agonists and antagonists that act as either [ENTITY_B] agonists or antagonists., a selective [ENTITY_B] agonist, is indicated",2,1
"The effect of [ENTITY_A], a [ENTITY_B] antagonist, on the gastric acid secretory response and gastric acid secretion in conscious rats.antagonists are often used in the treatment of various diseases, such as gastric acid suppression, gastric acid secretion disorders, and peptic ulcer disease.antagonists are often used in the treatment of gastric acid dyspepsia and gastric acid secretion disorders.antagonists are often used in the treatment of gastric acid",3,1
"The effects of [ENTITY_A] antagonists [ENTITY_B] and carbetocin on plasma glucose and glycemia in non-diabetic and type 1 diabetic patients: a randomized, double-blind, placebo-controlled study., a novel [ENTITY_B] antagonist (OTA), inhibits the synthesis of insulin., a second-generation OPA ( [ENTITY_B] (3) ), inhibits glucose uptake into the liver and increases glucagon-like peptide 1 (GLP-1) concentrations in the portal",3,1
"(R)-(-)-Epinastine hydrochloride ( a nonselective [ENTITY_B] antagonist ) attenuated the mechanical allodynic effect of the alpha 2A-adrenoceptor antagonist, salbutamol, while the selective alpha 1D-adrenoceptor antagonist, salbutamol, was inactive., a [ENTITY_B] antagonist, and [ENTITY_A] antagonists [ENTITY_B] and BRL35135, at concentrations that did not inhibit the alpha 2A-adren",3,1
"(1)H MRS analysis of the effects of the selective [ENTITY_A] antagonist [ENTITY_B] on cognitive and motor functions in patients with mild-to-moderate traumatic brain injury: comparison with placebo.antagonists are known to improve cognitive and motor performance following mild-to-moderate traumatic brain injury (TBI)., a selective [ENTITY_B] antagonist, has also been shown to ameliorate TBI, but there are no data on its effects on cognitive or motor functions in",3,1
"The use of [ENTITY_A], a new [ENTITY_B] antagonist, in the treatment of allergic rhinoconjunctivitis: a double-blind, placebo-controlled trial.PURPOSE: To determine if the use of a new class of nonselective antagonist, [ENTITY_B], in the treatment of allergic rhinoconjunctivitis is as effective as other beta blockers.METHODS: This was an 8-week, double-blind, randomized, placebo-controlled trial of the efficacy of",3,1
"The effect of [ENTITY_A], an antagonist of [ENTITY_B] and of 5-HT2C receptor, on the mechanical hypersensitivity of the fingertip and the influence of [ENTITY_A], another antagonist of 5-HT2A/2B/2C, on the effect of clozapine, another [ENTITY_B] antagonist, on the mechanical hypersensitivity of the fingertip were investigated in rats.antagonists, [ENTITY_B] and thioridazine, are antagonists at 5-HT2A/2",3,1
